Rok,Kandidátnílistina,Kandidátnílistina.1,Poř.číslo,Kandidát,Kandidát.1,Věk,Navrh.strana,Polit.přísl.,Hlasy,Hlasy.1,Pořadí,Mandát
Rok,Kandidátnílistina,Kandidátnílistina,Poř.číslo,"Příjmení, jméno",Tituly,Věk,Navrh.strana,Polit.přísl.,abs.,v %,Pořadí,Mandát
2006,3,Česká str.sociálně demokrat.,10,Remešová Lenka,MUDr.,33,ČSSD,BEZPP,2 801,3.39,5,*
2006,6,Národní strana,9,Režný Radek,,38,NS,BEZPP,137,2.86,,
2006,9,Křesť.demokr.unie-Čs.str.lid.,11,Rohanová Jana,,29,KDU-ČSL,BEZPP,347,3.03,,
2006,3,Česká str.sociálně demokrat.,27,Rosenberg Pavel,,27,ČSSD,BEZPP,2 276,2.75,20,
2006,2,Volba pro Mladou Boleslav,4,Rosenkranz Bohumil,,49,VpMB,VpMB,928,3.80,5,
2006,4,Občanská demokratická strana,15,Rudiš Miroslav,Ing.,57,ODS,ODS,4 571,3.11,1,
2006,3,Česká str.sociálně demokrat.,14,Rulcová Helena,,29,ČSSD,BEZPP,2 579,3.12,7,
2006,7,Komunistická str.Čech a Moravy,24,Rysová Hana,,27,KSČM,BEZPP,1 136,2.89,21,
2006,5,SNK Evropští demokraté,4,Řepová Leona,Ing.,35,SNK ED,BEZPP,1 318,3.44,5,
2006,8,ZVON,28,Salabová Vlasta,,61,PHZ,BEZPP,631,2.22,26,
2006,5,SNK Evropští demokraté,18,Sedláček Jan,Ing.,54,SNK ED,BEZPP,1 093,2.85,16,
2006,9,Křesť.demokr.unie-Čs.str.lid.,17,Sedláček Jiří,Ing.,59,KDU-ČSL,BEZPP,301,2.63,,
2006,2,Volba pro Mladou Boleslav,13,Sedláček Václav,,43,VpMB,BEZPP,551,2.26,13,
2006,5,SNK Evropští demokraté,28,Sedláčková Jana,,52,SNK ED,BEZPP,859,2.24,25,
2006,9,Křesť.demokr.unie-Čs.str.lid.,19,Siegel Petr,Ing.,41,KDU-ČSL,BEZPP,261,2.28,,
2006,3,Česká str.sociálně demokrat.,26,Skácel Vítězslav,Mgr.,27,ČSSD,ČSSD,2 276,2.75,19,
2006,7,Komunistická str.Čech a Moravy,3,Skála Karel,,64,KSČM,KSČM,1 671,4.25,1,*
2006,6,Národní strana,21,Slavík Martin,,31,NS,BEZPP,131,2.74,,
2006,6,Národní strana,26,Slavík Milan,,30,NS,BEZPP,126,2.63,,
2006,6,Národní strana,31,Slavíková Jaroslava,,55,NS,BEZPP,110,2.30,,
2006,7,Komunistická str.Čech a Moravy,16,Slavíková Jitka,,53,KSČM,BEZPP,1 153,2.93,13,
2006,6,Národní strana,23,Sluková Pavlína,,22,NS,BEZPP,128,2.67,,
2006,5,SNK Evropští demokraté,1,Smutný Jan,Mgr.,46,SNK ED,SNK ED,2 059,5.37,2,*
2006,8,ZVON,5,Staněk František,,62,PHZ,PHZ,1 286,4.54,2,*
2006,7,Komunistická str.Čech a Moravy,4,Suchý Tomáš,Ing.,38,KSČM,BEZPP,1 455,3.70,2,*
2006,3,Česká str.sociálně demokrat.,29,Svoboda Ivan,,67,ČSSD,BEZPP,2 141,2.59,22,
2006,3,Česká str.sociálně demokrat.,31,Svobodová Eva,MUDr.,35,ČSSD,BEZPP,2 162,2.61,24,
2006,2,Volba pro Mladou Boleslav,6,Šedivý Pavel,MUDr.,47,VpMB,BEZPP,1 235,5.06,2,*
2006,1,Strana zelených,16,Ševců Libor,Mgr.,35,SZ,BEZPP,716,3.33,14,
2006,7,Komunistická str.Čech a Moravy,14,Šíma Jindřich,,50,KSČM,KSČM,1 177,2.99,11,
2006,4,Občanská demokratická strana,29,Šimáčková Jana,,49,ODS,ODS,3 955,2.69,15,
2006,3,Česká str.sociálně demokrat.,32,Šimánek Ladislav,,25,ČSSD,BEZPP,1 946,2.35,25,
2006,8,ZVON,3,Šindelková Yvonna,Mgr.,58,PHZ,PHZ,1 263,4.46,2,
2006,5,SNK Evropští demokraté,3,Šmelhaus Ivo,MUDr.,64,SNK ED,BEZPP,1 594,4.16,1,
2006,7,Komunistická str.Čech a Moravy,30,Šourek Jaroslav,,61,KSČM,KSČM,1 057,2.69,27,
2006,6,Národní strana,8,Šrámek Luděk,,44,NS,BEZPP,154,3.22,,
2006,4,Občanská demokratická strana,32,Štandera Michael,,34,ODS,ODS,3 610,2.46,18,
2006,5,SNK Evropští demokraté,6,Štěrba Jiří,Ing.arch.,58,SNK ED,BEZPP,1 388,3.62,3,
2006,8,ZVON,31,Štolc Jiří,MUDr.,55,PHZ,BEZPP,632,2.23,29,
2006,8,ZVON,14,Šubr Jiří,,29,PHZ,BEZPP,810,2.86,12,
2006,5,SNK Evropští demokraté,24,Šustrová Gabriela,,37,SNK ED,BEZPP,1 127,2.94,21,
2006,2,Volba pro Mladou Boleslav,14,Švásta Karel,,55,VpMB,BEZPP,639,2.62,14,
2006,9,Křesť.demokr.unie-Čs.str.lid.,12,Švec Josef,,28,KDU-ČSL,BEZPP,269,2.35,,
2006,6,Národní strana,6,Taneček Lukáš,,24,NS,BEZPP,146,3.05,,
2006,5,SNK Evropští demokraté,7,Tišer Přemysl,,27,SNK ED,SNK ED,1 010,2.63,8,
2006,9,Křesť.demokr.unie-Čs.str.lid.,6,Toužimský Petr,,43,KDU-ČSL,BEZPP,491,4.29,,
2006,4,Občanská demokratická strana,14,Tůma Zdeněk,,44,ODS,ODS,4 518,3.08,14,*
2006,8,ZVON,20,Tumlíř Karel,,65,PHZ,BEZPP,720,2.54,18,
2006,6,Národní strana,30,Typltová Daniela,,18,NS,BEZPP,113,2.36,,
2006,1,Strana zelených,31,Uhlířová Adéla,,20,SZ,BEZPP,462,2.15,29,
2006,3,Česká str.sociálně demokrat.,9,Ulrich Jiří,Mgr.,63,ČSSD,BEZPP,2 569,3.11,3,
2006,6,Národní strana,1,Vacek Leoš,,28,NS,NS,311,6.50,,
2006,5,SNK Evropští demokraté,21,Vacková Ivana,Mgr.,55,SNK ED,BEZPP,986,2.57,19,
2006,6,Národní strana,16,Vacková Jarmila,,75,NS,BEZPP,125,2.61,,
2006,9,Křesť.demokr.unie-Čs.str.lid.,26,Valachová Olga,,64,KDU-ČSL,BEZPP,234,2.04,,
2006,1,Strana zelených,24,Valenta Jiří,,75,SZ,BEZPP,496,2.30,22,
2006,9,Křesť.demokr.unie-Čs.str.lid.,2,Vedral Jaroslav,MUDr.,54,KDU-ČSL,BEZPP,1 218,10.65,,
2006,4,Občanská demokratická strana,6,Veškrnová Zdeňka,,53,ODS,ODS,4 652,3.17,6,*
2006,6,Národní strana,33,Vicen Richard,,19,NS,BEZPP,109,2.28,,
2006,5,SNK Evropští demokraté,9,Vichnar Radko,MUDr.,52,SNK ED,BEZPP,1 324,3.45,4,
2006,5,SNK Evropští demokraté,16,Vichnarová Ingrid,PhDr.,50,SNK ED,BEZPP,1 231,3.21,15,
2006,8,ZVON,32,Vlk Vladimír,,70,PHZ,BEZPP,667,2.35,30,
2006,1,Strana zelených,25,Volfová Květa,,50,SZ,BEZPP,515,2.39,23,
2006,9,Křesť.demokr.unie-Čs.str.lid.,21,Vosáhlová Miloslava,,59,KDU-ČSL,KDU-ČSL,289,2.52,,
2006,7,Komunistická str.Čech a Moravy,20,Vraniak Štefan,,67,KSČM,KSČM,1 165,2.96,17,
2006,8,ZVON,29,Vrátný Emanuel,,65,PHZ,BEZPP,612,2.16,27,
2006,3,Česká str.sociálně demokrat.,23,Vtelenský Ladislav,,64,ČSSD,BEZPP,2 524,3.05,16,
2006,4,Občanská demokratická strana,19,Vyskočil Vladimír,,30,ODS,ODS,4 430,3.02,5,
2006,8,ZVON,8,Vyskočil Vlastimil K.,Ing. CSc.,58,PHZ,BEZPP,1 104,3.90,5,
2006,3,Česká str.sociálně demokrat.,19,Zahrada Ludovít,,65,ČSSD,ČSSD,2 443,2.95,12,
2006,6,Národní strana,11,Zajíček Zdeněk,,18,NS,BEZPP,140,2.93,,
2006,4,Občanská demokratická strana,10,Záveský Luboš,JUDr.,44,ODS,ODS,4 732,3.22,10,*
2006,5,SNK Evropští demokraté,25,Zdílna Miroslav,,60,SNK ED,BEZPP,903,2.35,22,
2006,2,Volba pro Mladou Boleslav,21,Zita Josef,,61,VpMB,BEZPP,832,3.41,8,
2006,6,Národní strana,4,Zubatý Petr,,28,NS,BEZPP,166,3.47,,
2006,8,ZVON,13,Žák Martin,,36,PHZ,PHZ,787,2.78,11,
2006,1,Strana zelených,30,Žákovská Petra,,19,SZ,BEZPP,491,2.28,28,
2006,8,ZVON,24,Žatecká Marcela,,55,PHZ,BEZPP,710,2.50,22,
2006,2,Volba pro Mladou Boleslav,26,Žemlička Josef,,59,VpMB,BEZPP,643,2.63,24,
2006,8,ZVON,21,Žlabová Irena,,61,PHZ,BEZPP,685,2.42,19,
2010,10,Strana zelených,5,Adam Tomáš,,57,SZ,SZ,516,3.61,,
2010,5,Česká str.sociálně demokrat.,24,Adamová Kateřina,DiS.,33,ČSSD,ČSSD,3 028,2.93,15,
2010,3,Strana Práv Občanů ZEMANOVCI,8,Antl Zdeněk,,54,SPOZ,BEZPP,116,3.11,,
2010,4,Komunistická str.Čech a Moravy,15,Baboráková Ilona,,49,KSČM,BEZPP,1 259,2.99,12,
2010,8,Křesť.demokr.unie-Čs.str.lid.,14,Balažíková Jiřina,Mgr.,28,KDU-ČSL,BEZPP,205,3.79,,
2010,3,Strana Práv Občanů ZEMANOVCI,16,Barták Luboš,,37,SPOZ,BEZPP,93,2.50,,
2010,6,TOP 09,8,Bařinka Zdeněk,Ing. Ph.D.,34,TOP 09,TOP 09,1 243,3.29,9,
2010,4,Komunistická str.Čech a Moravy,9,Batěk František,,33,KSČM,BEZPP,1 276,3.03,6,
2010,3,Strana Práv Občanů ZEMANOVCI,27,Bazalíková Kamila,,20,SPOZ,BEZPP,90,2.42,,
2010,1,Volba pro Mladou Boleslav,15,Bázlerová Zdeňka,,64,VpMB,BEZPP,1 009,3.04,12,
2010,10,Strana zelených,16,Bednář Bohumil,Ing.,47,SZ,BEZPP,387,2.70,,
2010,2,Občanská demokratická strana,22,Beneš Patrik,,36,ODS,ODS,5 253,2.98,7,
2010,2,Občanská demokratická strana,3,Beznoska Adolf,Ing.,48,ODS,ODS,6 032,3.43,2,*
2010,6,TOP 09,9,Bílková Iva,,36,TOP 09,TOP 09,1 213,3.21,10,
2010,8,Křesť.demokr.unie-Čs.str.lid.,20,Bittnerová Jitka,,38,KDU-ČSL,BEZPP,163,3.01,,
2010,8,Křesť.demokr.unie-Čs.str.lid.,2,Blecha Karel,Ing.,55,KDU-ČSL,KDU-ČSL,363,6.72,,
2010,2,Občanská demokratická strana,20,Borozidis Lukáš,,29,ODS,ODS,5 326,3.03,5,
2010,3,Strana Práv Občanů ZEMANOVCI,30,Borozidisová Miluše,,50,SPOZ,BEZPP,88,2.36,,
2010,1,Volba pro Mladou Boleslav,1,Bouška Jiří,Ing.,31,VpMB,BEZPP,1 441,4.34,3,*
2010,5,Česká str.sociálně demokrat.,11,Brabcová Václava,Bc. DiS.,48,ČSSD,ČSSD,3 169,3.07,2,
2010,4,Komunistická str.Čech a Moravy,23,Brožková Anna,,58,KSČM,BEZPP,1 199,2.85,20,
2010,8,Křesť.demokr.unie-Čs.str.lid.,9,Brzobohatý Petr,MVDr.,63,KDU-ČSL,BEZPP,476,8.81,,
2010,4,Komunistická str.Čech a Moravy,28,Burešová Danuše,,69,KSČM,KSČM,1 163,2.76,25,
2010,11,Věci veřejné,4,Buričin Milan,,58,VV,VV,489,3.64,,
2010,2,Občanská demokratická strana,19,Buřil Jaroslav,,75,ODS,ODS,5 284,3.00,4,
2010,1,Volba pro Mladou Boleslav,29,Cígler David,,37,VpMB,BEZPP,821,2.47,26,
2010,2,Občanská demokratická strana,28,Čapek Stanislav,,84,ODS,ODS,4 912,2.79,13,
2010,8,Křesť.demokr.unie-Čs.str.lid.,6,Čečilová Edita,DiS.,30,KDU-ČSL,BEZPP,152,2.81,,
2010,4,Komunistická str.Čech a Moravy,6,Čenec Martin,,33,KSČM,BEZPP,1 287,3.06,3,
2010,10,Strana zelených,17,Červená Helena,Mgr.,69,SZ,BEZPP,537,3.75,,
2010,10,Strana zelených,21,Čížková Aneta,,20,SZ,BEZPP,335,2.34,,
2010,2,Občanská demokratická strana,27,Čížková Václava,,43,ODS,ODS,5 072,2.88,12,
2010,5,Česká str.sociálně demokrat.,14,Čuban Miroslav,,40,ČSSD,ČSSD,3 207,3.10,5,
2010,1,Volba pro Mladou Boleslav,18,Čupík Jaroslav,,64,VpMB,VpMB,968,2.91,15,
2010,8,Křesť.demokr.unie-Čs.str.lid.,8,David Václav,Bc.,26,KDU-ČSL,KDU-ČSL,195,3.61,,
2010,3,Strana Práv Občanů ZEMANOVCI,14,Dědeček Ladislav,,41,SPOZ,BEZPP,97,2.60,,
2010,3,Strana Práv Občanů ZEMANOVCI,6,Dědečková Dagmar,,51,SPOZ,BEZPP,118,3.17,,
2010,5,Česká str.sociálně demokrat.,20,Dědek Martin,,33,ČSSD,ČSSD,3 071,2.97,11,
2010,1,Volba pro Mladou Boleslav,22,Divišová Jana,,37,VpMB,BEZPP,944,2.84,19,
2010,10,Strana zelených,22,Dohnalová Eva,,43,SZ,BEZPP,385,2.69,,
2010,4,Komunistická str.Čech a Moravy,8,Dostál Petr,Ing.,43,KSČM,BEZPP,1 283,3.05,5,
2010,1,Volba pro Mladou Boleslav,26,Doubek Branislav,Ing.,79,VpMB,BEZPP,782,2.35,23,
2010,6,TOP 09,11,Doušová Tereza,MUDr.,30,TOP 09,BEZPP,1 258,3.33,5,
2010,4,Komunistická str.Čech a Moravy,1,Dovolil Josef,Ing.,53,KSČM,KSČM,1 498,3.56,1,
2010,2,Občanská demokratická strana,25,Dufková Pavla,Ing.,47,ODS,ODS,5 169,2.94,10,
2010,3,Strana Práv Občanů ZEMANOVCI,11,Dupal Jiří,,41,SPOZ,BEZPP,92,2.47,,
2010,3,Strana Práv Občanů ZEMANOVCI,3,Dvořák Josef,,39,SPOZ,BEZPP,171,4.59,,
2010,7,ZVON,1,Dvořák Luboš,,46,PHZ,PHZ,926,8.51,,
2010,2,Občanská demokratická strana,7,Džuvarovský Marek,Ing.,35,ODS,ODS,5 632,3.20,8,*
2010,7,ZVON,5,Erychleb František,,69,PHZ,PHZ,332,3.05,,
2010,7,ZVON,20,Erychleb Jan,,64,PHZ,BEZPP,321,2.95,,
2010,1,Volba pro Mladou Boleslav,12,Erychleb Radek,,38,VpMB,BEZPP,978,2.94,11,
2010,7,ZVON,30,Erychlebová Zdeňka,,65,PHZ,BEZPP,217,1.99,,
2010,5,Česká str.sociálně demokrat.,22,Fajčíková Ivona,,22,ČSSD,ČSSD,3 055,2.96,13,
2010,2,Občanská demokratická strana,9,Faltová Jana,Ing.,46,ODS,ODS,5 583,3.17,10,*
2010,11,Věci veřejné,24,Fejfuša Petr,,22,VV,BEZPP,358,2.66,,
2010,10,Strana zelených,20,Fiala Marek,Bc.,35,SZ,BEZPP,399,2.79,,
2010,10,Strana zelených,10,Filip Jiří,,24,SZ,SZ,465,3.25,,
2010,10,Strana zelených,1,Filip Pavel,PhDr.,48,SZ,BEZPP,939,6.57,,
2010,8,Křesť.demokr.unie-Čs.str.lid.,18,Flekáčová Andrea,MUDr.,67,KDU-ČSL,BEZPP,206,3.81,,
2010,6,TOP 09,23,Flusek Jan,,28,TOP 09,TOP 09,923,2.44,21,
2010,7,ZVON,32,Flusek Jiří,,52,PHZ,BEZPP,279,2.56,,
2010,7,ZVON,28,Foitová Soňa,,41,PHZ,BEZPP,225,2.06,,
2010,10,Strana zelených,19,Folprechtová Tereza,JUDr.,30,SZ,BEZPP,422,2.95,,
2010,11,Věci veřejné,16,Forejtová Kateřina,,32,VV,BEZPP,395,2.94,,
2010,11,Věci veřejné,31,Formánková Marta,,67,VV,BEZPP,286,2.12,,
2010,2,Občanská demokratická strana,5,Francírek Pavel,Ing.,61,ODS,ODS,5 497,3.12,6,*
2010,11,Věci veřejné,27,Fučík Zdeněk,,63,VV,BEZPP,346,2.57,,
2010,7,ZVON,27,Galetka Zdeněk,Ing.,47,PHZ,BEZPP,242,2.22,,
2010,10,Strana zelených,15,Gavurová Ludmila,,38,SZ,BEZPP,362,2.53,,
2010,4,Komunistická str.Čech a Moravy,16,Gros Václav,,63,KSČM,KSČM,1 250,2.97,13,
2010,4,Komunistická str.Čech a Moravy,10,Grospičová Alena,,53,KSČM,KSČM,1 363,3.24,7,
2010,4,Komunistická str.Čech a Moravy,25,Hájek Jaroslav,,68,KSČM,KSČM,1 191,2.83,22,
2010,1,Volba pro Mladou Boleslav,16,Hajný Rudolf,Ing.,67,VpMB,BEZPP,936,2.82,13,
2010,5,Česká str.sociálně demokrat.,8,Hamáček Jan,,31,ČSSD,ČSSD,3 433,3.32,8,*
2010,5,Česká str.sociálně demokrat.,5,Hančarová Jiřina,Mgr.,27,ČSSD,ČSSD,3 222,3.12,5,*
2010,11,Věci veřejné,33,Hanuš Milan,,34,VV,BEZPP,297,2.21,,
2010,3,Strana Práv Občanů ZEMANOVCI,12,Haris František,,42,SPOZ,BEZPP,117,3.14,,
2010,3,Strana Práv Občanů ZEMANOVCI,5,Harisová Renata,,40,SPOZ,BEZPP,170,4.57,,
2010,5,Česká str.sociálně demokrat.,7,Hašek Jiří,Mgr.,55,ČSSD,BEZPP,3 387,3.28,7,*
2010,10,Strana zelených,31,Havelka Rudolf,Mgr.,28,SZ,BEZPP,305,2.13,,
2010,5,Česká str.sociálně demokrat.,28,Havlíčková Vladimíra,,42,ČSSD,ČSSD,2 963,2.87,19,
2010,10,Strana zelených,26,Havlíková Hana,,24,SZ,BEZPP,321,2.24,,
2010,4,Komunistická str.Čech a Moravy,24,Heller Miroslav,,61,KSČM,KSČM,1 208,2.87,21,
2010,1,Volba pro Mladou Boleslav,2,Hladíková Jana,,37,VpMB,BEZPP,1 274,3.84,2,
2010,2,Občanská demokratická strana,30,Hnátek Roman,,36,ODS,ODS,4 784,2.72,15,
2010,7,ZVON,11,Hoffmann Milan,,47,PHZ,BEZPP,286,2.62,,
2010,3,Strana Práv Občanů ZEMANOVCI,31,Holubová Dagmar,,47,SPOZ,BEZPP,87,2.33,,
2010,5,Česká str.sociálně demokrat.,4,Horčička Karel,Mgr.,37,ČSSD,ČSSD,3 329,3.22,4,*
2010,1,Volba pro Mladou Boleslav,23,Hort Josef,,39,VpMB,BEZPP,824,2.48,20,
2010,10,Strana zelených,25,Hostonský Ondřej,,26,SZ,BEZPP,333,2.33,,
2010,4,Komunistická str.Čech a Moravy,7,Hrčka Michael,,47,KSČM,BEZPP,1 265,3.01,4,
2010,4,Komunistická str.Čech a Moravy,17,Hrubá Hana,Mgr.,52,KSČM,KSČM,1 283,3.05,14,
2010,1,Volba pro Mladou Boleslav,32,Hrůša Vlastimil,,78,VpMB,BEZPP,721,2.17,29,
2010,5,Česká str.sociálně demokrat.,30,Hurt Petr,,30,ČSSD,ČSSD,2 859,2.77,21,
2010,7,ZVON,25,Hušek Ludvík,,45,PHZ,BEZPP,237,2.17,,
2010,1,Volba pro Mladou Boleslav,7,Charvát Jan,Bc.,27,VpMB,BEZPP,1 005,3.02,7,
2010,3,Strana Práv Občanů ZEMANOVCI,9,Chrastina Jiří,,29,SPOZ,BEZPP,100,2.68,,
2010,11,Věci veřejné,11,Chrenko Libor,,49,VV,VV,380,2.82,,
2010,3,Strana Práv Občanů ZEMANOVCI,18,Janatka Luboš,,64,SPOZ,BEZPP,94,2.52,,
2010,3,Strana Práv Občanů ZEMANOVCI,2,Jeník Petr,Ing.,30,SPOZ,SPOZ,180,4.84,,
2010,3,Strana Práv Občanů ZEMANOVCI,19,Jeníková Hana,Mgr.,31,SPOZ,BEZPP,143,3.84,,
2010,10,Strana zelených,11,Jeřábková Kateřina,Ing.,27,SZ,BEZPP,504,3.52,,
2010,8,Křesť.demokr.unie-Čs.str.lid.,3,Jonáš Martin,Ing.,42,KDU-ČSL,BEZPP,468,8.66,,
2010,4,Komunistická str.Čech a Moravy,11,Junková Hana,,67,KSČM,BEZPP,1 245,2.96,8,
2010,1,Volba pro Mladou Boleslav,9,Juranka Aleš,,44,VpMB,VpMB,962,2.89,8,
2010,10,Strana zelených,9,Kacejová Zdeňka,DiS.,34,SZ,BEZPP,369,2.58,,
2010,1,Volba pro Mladou Boleslav,24,Kamenický Jaroslav,,35,VpMB,BEZPP,887,2.67,21,
2010,5,Česká str.sociálně demokrat.,23,Karger Zdeněk,Mgr.,46,ČSSD,ČSSD,3 071,2.97,14,
2010,10,Strana zelených,13,Kargl Tomáš,,40,SZ,BEZPP,416,2.91,,
2010,11,Věci veřejné,7,Kašpar Milouš,Mgr.,31,VV,VV,489,3.64,,
2010,8,Křesť.demokr.unie-Čs.str.lid.,7,Kašpar Václav,Ing.,44,KDU-ČSL,BEZPP,210,3.88,,
2010,2,Občanská demokratická strana,14,Kašpárková Miroslava,,47,ODS,ODS,5 424,3.08,15,*
2010,7,ZVON,31,Kissová Daniela,,32,PHZ,BEZPP,227,2.08,,
2010,1,Volba pro Mladou Boleslav,30,Klabanová Blanka,,56,VpMB,BEZPP,770,2.32,27,
2010,8,Křesť.demokr.unie-Čs.str.lid.,17,Kleandrová Marie,Ing.,73,KDU-ČSL,BEZPP,160,2.96,,
2010,11,Věci veřejné,28,Klímová Jana,,43,VV,BEZPP,351,2.61,,
2010,6,TOP 09,26,Klipec Milan,,65,TOP 09,BEZPP,1 387,3.67,1,
2010,11,Věci veřejné,26,Knesplová Pavlína,,41,VV,BEZPP,355,2.64,,
2010,5,Česká str.sociálně demokrat.,33,Knotek Petr,,45,ČSSD,BEZPP,2 670,2.58,24,
2010,5,Česká str.sociálně demokrat.,25,Kocourek Josef,Ing. Ph.D.,32,ČSSD,BEZPP,3 085,2.98,16,
2010,3,Strana Práv Občanů ZEMANOVCI,17,Kočí Jan,,55,SPOZ,BEZPP,89,2.39,,
2010,9,Sdruž.pro rep.-Republ.str.Čsl.,3,Kočí Jiří,,31,SPR-RSČ,SPR-RSČ,106,23.76,,
2010,6,TOP 09,32,Kodera Aleš,Ing.,29,TOP 09,TOP 09,793,2.10,29,
2010,2,Občanská demokratická strana,11,Kolář Dalibor,,41,ODS,ODS,5 509,3.13,12,*
2010,3,Strana Práv Občanů ZEMANOVCI,28,Konečný Břetislav,,63,SPOZ,BEZPP,77,2.07,,
2010,10,Strana zelených,29,Kopal Jiří,,60,SZ,BEZPP,302,2.11,,
2010,2,Občanská demokratická strana,10,Kopal Michal,Bc.,35,ODS,ODS,5 536,3.14,11,*
2010,2,Občanská demokratická strana,29,Kopalová Jitka,,60,ODS,ODS,4 910,2.79,14,
2010,10,Strana zelených,12,Kopalová Lucie,Mgr.,41,SZ,BEZPP,550,3.84,,
2010,6,TOP 09,21,Kořínek Milan,,29,TOP 09,TOP 09,931,2.46,19,
2010,5,Česká str.sociálně demokrat.,12,Kosina František,RNDr.,54,ČSSD,ČSSD,3 212,3.11,3,
2010,8,Křesť.demokr.unie-Čs.str.lid.,16,Král Vojtěch,Ing.,43,KDU-ČSL,BEZPP,159,2.94,,
2010,5,Česká str.sociálně demokrat.,15,Králíková Alexandra,PhDr.,53,ČSSD,ČSSD,3 181,3.08,6,
2010,8,Křesť.demokr.unie-Čs.str.lid.,11,Králová Markéta Marta,,42,KDU-ČSL,BEZPP,161,2.98,,
2010,2,Občanská demokratická strana,31,Kraus Jakub,,24,ODS,ODS,4 612,2.62,16,
2010,2,Občanská demokratická strana,21,Krištofiak Jan,,30,ODS,ODS,5 290,3.00,6,
2010,7,ZVON,21,Kročil Dušan,Ing.,43,PHZ,BEZPP,249,2.28,,
2010,11,Věci veřejné,6,Kubelková Jarmila,PaedDr.,54,VV,BEZPP,569,4.23,,
2010,2,Občanská demokratická strana,33,Kubišta Rostislav,,87,ODS,ODS,4 203,2.39,18,
2010,5,Česká str.sociálně demokrat.,6,Kuhnová Zdeňka,PaedDr.,50,ČSSD,BEZPP,3 382,3.27,6,*
2010,1,Volba pro Mladou Boleslav,33,Kuchta Petr,,26,VpMB,BEZPP,688,2.07,30,
2010,4,Komunistická str.Čech a Moravy,30,Kuchtová Marie,,69,KSČM,KSČM,1 147,2.72,27,
2010,4,Komunistická str.Čech a Moravy,29,Kuková Jarmila,,70,KSČM,KSČM,1 153,2.74,26,
2010,11,Věci veřejné,21,Kuncíř Aleš,,66,VV,BEZPP,354,2.63,,
2010,10,Strana zelených,2,Kurka Jan,,26,SZ,BEZPP,545,3.81,,
2010,6,TOP 09,10,Kvaizar Svatopluk,Mgr.,66,TOP 09,BEZPP,1 878,4.98,2,*
2010,3,Strana Práv Občanů ZEMANOVCI,4,Kvasnička Stanislav,,68,SPOZ,BEZPP,181,4.86,,
2010,10,Strana zelených,7,Kyptová Kateřina,Bc.,27,SZ,BEZPP,496,3.47,,
2010,2,Občanská demokratická strana,26,Lakatoš Jozef,,59,ODS,ODS,5 060,2.87,11,
2010,1,Volba pro Mladou Boleslav,17,Laurýn Václav,,43,VpMB,BEZPP,1 035,3.11,14,
2010,6,TOP 09,25,Ledvina Luboš,,30,TOP 09,TOP 09,904,2.39,23,
2010,3,Strana Práv Občanů ZEMANOVCI,25,Lhoták Stanislav,,45,SPOZ,BEZPP,95,2.55,,
2010,3,Strana Práv Občanů ZEMANOVCI,23,Lhotáková Jarmila,,70,SPOZ,BEZPP,76,2.04,,
2010,5,Česká str.sociálně demokrat.,2,Lískovcová Lenka,MUDr.,37,ČSSD,BEZPP,3 507,3.39,1,*
2010,8,Křesť.demokr.unie-Čs.str.lid.,19,Loga Jaroslav,,76,KDU-ČSL,KDU-ČSL,129,2.38,,
2010,3,Strana Práv Občanů ZEMANOVCI,33,Lochman Matouš,,21,SPOZ,BEZPP,104,2.79,,
2010,7,ZVON,15,Londzin Jan,,25,PHZ,BEZPP,286,2.62,,
2010,3,Strana Práv Občanů ZEMANOVCI,24,Lukešová Olga,,79,SPOZ,BEZPP,75,2.01,,
2010,6,TOP 09,27,Macek Jaroslav,,38,TOP 09,TOP 09,878,2.32,24,
2010,4,Komunistická str.Čech a Moravy,14,Mach Josef,,64,KSČM,KSČM,1 247,2.96,11,
2010,3,Strana Práv Občanů ZEMANOVCI,21,Mach Vojtěch,,20,SPOZ,BEZPP,109,2.93,,
2010,4,Komunistická str.Čech a Moravy,32,Mach Zdeněk,,66,KSČM,KSČM,1 108,2.63,29,
2010,4,Komunistická str.Čech a Moravy,33,Machala František,,66,KSČM,BEZPP,1 067,2.53,30,
2010,4,Komunistická str.Čech a Moravy,12,Majer Viktor,,30,KSČM,BEZPP,1 252,2.97,9,
2010,4,Komunistická str.Čech a Moravy,5,Malinová Eva,,59,KSČM,BEZPP,1 275,3.03,2,
2010,11,Věci veřejné,19,Malinová Pavlína,,34,VV,BEZPP,379,2.82,,
2010,6,TOP 09,1,Marek Daniel,Bc.,29,TOP 09,TOP 09,1 313,3.48,3,
2010,5,Česká str.sociálně demokrat.,31,Martincová Johana,,68,ČSSD,ČSSD,2 760,2.67,22,
2010,1,Volba pro Mladou Boleslav,8,Mašek Petr,,40,VpMB,BEZPP,1 427,4.30,1,
2010,8,Křesť.demokr.unie-Čs.str.lid.,4,Mašková Ludmila,PharmDr.,53,KDU-ČSL,KDU-ČSL,245,4.53,,
2010,10,Strana zelených,24,Matoušková Ivana,,46,SZ,BEZPP,338,2.36,,
2010,11,Věci veřejné,12,Matuška Petr,Ing.,56,VV,BEZPP,409,3.04,,
2010,11,Věci veřejné,5,Mauermann Břetislav,,48,VV,VV,533,3.96,,
2010,6,TOP 09,18,Mauermannová Markéta,,43,TOP 09,TOP 09,1 018,2.70,16,
